LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_6,default
200000,-2,-2,-2,-2,-2,1
170000,0,0,0,0,0,0
100000,0,0,0,0,2,0
20000,0,0,0,0,0,0
30000,0,0,0,0,0,0
200000,0,0,0,-2,-2,0
180000,-1,-1,-1,-1,-1,0
160000,1,-1,0,0,-2,0
80000,1,2,0,0,2,0
70000,2,0,0,0,0,0
80000,2,0,0,0,-2,1
50000,0,0,0,0,0,1
140000,2,2,2,2,2,1
90000,0,0,-1,-1,-1,0
120000,-1,-1,-2,-2,-2,0
80000,-2,-2,-1,-1,0,0
20000,4,3,2,0,0,1
20000,1,2,-1,0,0,0
440000,-2,-2,-2,-2,-2,0
310000,0,0,0,0,0,0
80000,-2,-2,-2,-2,-1,0
200000,-2,-1,2,0,2,0
300000,1,2,0,0,-1,1
140000,0,0,0,0,-1,0
230000,-1,-1,-1,-1,-1,0
130000,0,0,0,0,0,1
40000,0,0,0,0,0,0
20000,0,0,0,0,2,0
90000,0,0,0,0,0,0
50000,2,2,2,2,2,1
220000,0,0,0,0,0,0
60000,2,0,0,0,0,1
240000,0,0,0,0,0,0
400000,1,-2,-2,-2,-2,0
120000,-1,-1,-1,-2,2,0
280000,1,-2,-2,-1,-1,0
390000,-1,-1,-1,-1,-1,0
340000,-1,-1,-1,-1,-1,0
10000,-1,-1,-1,-1,0,1
110000,0,0,0,0,0,1
100000,0,0,0,-2,-2,0
130000,0,0,0,0,0,0
230000,2,2,2,2,0,0
290000,0,0,0,0,2,1
50000,0,0,0,0,0,0
120000,-2,-2,-2,-2,-2,0
240000,-1,-1,-1,0,-1,1
360000,0,0,0,0,0,0
110000,0,0,0,0,0,0
60000,0,0,0,0,0,0
130000,1,-2,-2,-1,0,1
250000,-1,-1,-1,-1,-2,0
410000,-1,-1,-1,-1,-1,0
130000,0,0,0,0,0,0
200000,0,0,0,2,2,0
60000,2,2,0,0,0,0
20000,-2,-2,-2,-2,-2,0
20000,0,0,0,0,0,0
380000,0,0,0,0,2,0
80000,0,0,0,0,0,1
160000,0,0,0,0,0,0
50000,1,2,0,0,0,0
50000,0,0,0,0,0,0
310000,0,0,0,0,0,0
130000,0,0,0,0,2,0
180000,0,0,2,0,0,0
130000,0,0,0,0,0,0
50000,0,0,0,0,0,0
150000,1,2,0,0,0,1
230000,0,0,0,0,-2,0
20000,0,0,0,0,0,0
360000,1,-2,-2,-2,-2,1
180000,1,-2,-2,-1,-2,0
280000,0,0,0,0,0,0
90000,-1,0,0,2,2,1
210000,1,2,0,0,0,0
240000,1,-2,-2,-2,-2,1
200000,-1,-1,-2,-2,-2,0
180000,0,0,0,0,0,0
190000,1,-1,2,0,0,0
50000,-1,-1,-1,-1,-1,0
80000,-1,-1,-1,0,0,0
50000,2,2,0,0,0,1
130000,0,0,-2,-2,-2,0
30000,2,2,2,2,2,1
30000,0,0,0,0,-1,0
50000,0,0,2,2,0,1
360000,0,0,0,0,0,0
80000,2,0,0,0,0,1
460000,0,0,0,0,0,0
200000,-1,-1,-1,-1,-1,0
50000,0,0,0,-1,0,1
370000,0,0,0,0,0,0
20000,3,2,2,2,2,1
50000,0,0,0,0,0,0
80000,0,0,0,0,0,0
170000,1,-2,-2,-2,-2,0
400000,-2,-2,-2,-2,-2,0
500000,0,0,0,0,0,0
250000,-1,-1,-1,-1,-1,1
80000,0,0,0,0,0,0
90000,1,2,0,0,2,0
120000,4,3,2,0,0,1
310000,0,0,0,0,0,0
20000,0,0,-2,-2,-1,0
60000,-1,2,2,-1,2,0
460000,0,0,0,0,0,0
220000,-1,-1,-1,-1,-1,0
220000,0,0,0,0,0,1
20000,1,2,0,0,-2,0
80000,-1,-1,2,0,2,1
220000,-1,-1,-1,-1,-1,0
20000,0,0,0,0,0,0
100000,0,0,0,0,0,0
230000,0,0,0,0,0,0
300000,0,0,0,0,-1,0
20000,0,-1,-1,-1,-1,0
160000,-1,-1,-1,0,-1,0
70000,1,2,0,0,2,1
240000,0,0,0,0,0,0
100000,-1,-1,-1,0,0,0
220000,-2,-2,-2,-2,-2,0
50000,0,0,0,0,0,0
80000,-1,-1,-1,-2,-2,0
130000,2,2,2,-2,-2,1
30000,1,2,0,0,2,0
360000,1,-2,-2,-2,-2,1
280000,0,0,0,0,0,1
230000,0,0,0,0,0,0
30000,-1,-1,-1,-1,-1,0
70000,0,0,0,0,0,1
100000,0,0,0,0,0,0
50000,0,0,0,-1,0,1
150000,-2,-2,-2,-2,-2,0
20000,-1,-1,-1,0,-2,1
100000,2,-1,0,0,0,1
90000,2,2,2,0,0,1
50000,0,0,0,0,0,0
200000,2,2,2,2,2,1
250000,0,0,0,0,-1,0
140000,1,-2,-2,-2,-2,0
320000,-1,-1,-1,-1,-1,0
20000,2,2,2,2,2,1
80000,0,0,0,0,0,0
300000,1,-2,-1,-1,-1,0
500000,0,0,0,2,-1,0
30000,1,-1,0,0,0,0
130000,2,-1,-1,0,-1,0
40000,0,0,0,0,2,0
20000,0,0,0,0,-1,0
470000,-1,-1,-1,-1,-1,0
200000,-1,-1,-1,-1,-1,1
50000,2,2,2,2,2,1
130000,0,0,0,0,0,0
100000,-2,-2,-2,-2,-1,0
160000,-1,-1,-1,-1,0,0
50000,0,0,0,0,-1,0
180000,0,0,0,0,0,0
50000,0,0,0,0,0,0
70000,0,0,0,0,0,0
270000,2,2,2,2,2,1
210000,-2,-2,-2,-2,-2,0
70000,0,0,0,0,-1,0
160000,-1,-1,-1,-1,-1,0
30000,0,0,0,0,0,0
250000,-1,-1,-1,-1,0,0
10000,1,2,0,0,2,0
50000,1,2,2,2,2,0
120000,-1,-1,-1,-1,-1,0
50000,0,0,0,0,0,0
250000,0,0,0,0,0,0
20000,-1,-1,2,0,-2,1
70000,0,0,0,0,0,0
50000,-1,-1,0,0,0,0
110000,0,0,0,0,0,0
100000,1,2,0,0,0,0
20000,-2,-2,-2,-2,-1,0
120000,0,0,0,0,0,0
50000,0,0,0,-1,-1,0
140000,1,2,2,2,2,1
140000,-1,-1,-1,-1,-1,1
250000,0,0,0,0,0,0
180000,0,0,0,0,0,0
130000,0,0,0,-2,-2,0
200000,-2,-2,-2,-2,-2,0
100000,0,0,2,2,0,0
20000,-1,0,0,0,0,0
290000,0,0,0,-1,-1,0
110000,0,0,0,0,0,0
30000,2,2,5,5,3,0
150000,0,0,0,0,0,0
150000,-1,-1,-1,-1,-1,0
120000,1,-2,-2,-2,-2,1
280000,0,0,0,0,0,0
90000,1,-2,-2,-2,-1,0
130000,0,-1,-1,-1,-1,0
30000,1,2,2,2,0,1
100000,-1,0,0,0,-2,0
30000,0,0,0,0,2,1
90000,0,0,0,0,0,0
160000,4,3,2,0,0,0
260000,-1,-1,-1,-1,-2,0
50000,2,0,0,0,0,1
260000,0,0,0,0,0,0
220000,-1,-1,-1,-1,-1,0
20000,0,0,0,0,0,0
300000,1,5,4,3,3,1
250000,1,-2,-2,-2,-2,0
200000,-1,-1,-1,-1,-1,0
20000,0,0,2,0,0,0
50000,3,3,2,2,0,1
100000,0,-1,-1,0,0,0
170000,0,0,0,0,0,0
120000,0,0,0,0,0,0
120000,0,0,0,0,0,0
50000,0,0,0,0,0,0
260000,0,0,0,0,0,0
60000,0,0,0,-1,-2,0
120000,-1,2,2,-2,-2,1
220000,-1,-1,-1,-1,-1,0
200000,-1,-1,-2,-2,-2,0
90000,0,0,0,0,0,0
310000,0,0,0,0,0,0
110000,0,0,0,0,0,0
140000,0,0,0,0,0,0
160000,0,0,-1,-1,0,0
80000,2,2,2,2,2,1
500000,0,0,0,0,0,0
130000,0,0,0,0,0,0
240000,0,0,0,2,0,0
50000,2,2,7,7,7,1
180000,1,-1,-1,-2,-2,0
240000,-1,-1,-1,0,-1,1
180000,0,0,0,0,0,0
130000,0,0,0,0,0,0
50000,0,0,0,-2,-2,1
500000,-1,-1,-1,2,-1,0
200000,0,0,0,0,2,0
220000,-2,-2,-2,-2,-2,0
70000,0,0,2,0,0,0
440000,-1,0,0,0,-1,0
290000,0,-1,-1,-1,0,0
50000,0,0,0,0,0,0
120000,0,0,0,0,0,0
80000,-1,-1,-1,-1,-1,0
170000,0,0,0,0,0,0
160000,-1,-1,-1,-1,-1,1
280000,-1,2,-1,-1,0,1
40000,2,2,2,2,0,1
80000,0,0,0,0,0,0
210000,-1,-1,-1,-1,-1,0
60000,2,2,2,2,2,1
20000,0,0,0,0,0,1
230000,1,-2,-2,-2,-1,0
90000,0,0,0,0,0,0
170000,-1,-1,-1,-1,-1,0
70000,0,0,0,0,0,0
50000,0,0,2,2,0,0
140000,-2,-2,-2,-2,-1,0
50000,0,0,0,0,0,0
270000,0,0,0,0,0,0
170000,2,2,0,0,0,1
180000,0,0,0,0,0,0
80000,-1,-1,-1,-1,-1,0
450000,-1,0,0,0,0,0
400000,-1,-1,-1,-1,-1,0
400000,-1,2,-1,-1,2,0
60000,0,0,0,0,0,0
110000,0,0,0,0,0,0
60000,0,0,0,0,0,0
140000,0,-1,0,0,0,1
20000,0,0,0,0,0,1
50000,0,0,0,2,2,1
30000,0,0,0,0,0,0
210000,0,0,0,0,0,0
50000,2,2,2,2,2,1
200000,-1,-1,-1,-2,2,0
120000,0,0,0,0,0,0
200000,-1,-1,-1,-1,-1,1
180000,-1,-1,-1,-1,-1,0
440000,1,-1,-1,-1,-1,1
150000,0,0,0,-1,0,0
130000,1,-2,-2,-2,-2,1
50000,0,0,0,0,0,0
180000,1,2,-1,-1,0,1
80000,0,0,0,0,0,0
170000,-2,-2,-2,-1,0,0
150000,-1,0,-1,-1,-2,0
240000,0,0,0,0,0,0
140000,0,0,0,2,2,1
50000,0,0,0,0,0,0
20000,0,0,0,0,0,0
240000,-1,-1,-1,0,-1,0
30000,0,0,0,0,0,0
50000,2,2,2,0,2,1
20000,0,0,2,0,0,1
20000,7,6,5,4,2,1
310000,-2,-2,-2,-2,-2,0
200000,0,0,-1,0,2,0
330000,1,-1,-1,-1,-1,0
100000,0,0,0,0,0,0
50000,0,0,0,0,0,0
120000,0,0,0,0,0,0
160000,0,0,0,0,3,0
170000,0,0,0,0,-1,0
50000,2,0,-1,-1,-2,0
30000,-1,-1,-1,-2,-2,0
150000,0,0,0,0,0,0
320000,-1,-1,-1,-1,-1,0
50000,1,2,2,2,2,0
20000,0,0,0,0,0,0
20000,4,5,4,3,0,1
50000,0,0,0,0,0,0
160000,-1,-1,-1,-1,-1,0
20000,0,0,0,0,0,0
130000,0,0,-1,0,0,1
150000,1,-1,-1,-2,-2,0
20000,0,0,0,0,0,0
20000,0,0,2,2,2,1
70000,0,0,-2,-2,-1,0
50000,-1,0,0,0,0,0
200000,0,0,0,0,0,0
320000,-1,-1,-1,-1,0,0
50000,-1,2,2,-2,-2,0
70000,0,0,0,0,0,0
200000,-2,-2,-2,-2,-2,0
250000,-2,-2,-2,-2,-2,0
70000,0,0,0,0,0,1
90000,-1,-1,-1,-1,-1,1
400000,0,0,0,0,2,0
130000,-1,0,0,0,-1,0
110000,0,0,2,0,0,0
150000,1,2,2,2,0,0
330000,-2,-2,-2,-2,-2,0
30000,2,2,2,0,0,0
360000,-1,-1,-1,-1,-1,0
50000,0,0,0,0,0,0
60000,2,2,2,2,2,1
200000,-2,-2,-2,-2,-2,0
180000,-2,-2,-2,-2,-2,0
50000,0,0,0,0,0,0
80000,-1,-1,-1,0,-2,0
50000,2,2,2,3,2,1
270000,-1,-1,-2,-2,-1,0
100000,-1,-1,-1,-1,-1,1
170000,0,0,0,0,0,0
30000,0,0,0,0,0,0
230000,0,0,0,0,0,0
200000,-1,-1,-1,-1,-1,0
130000,0,0,0,0,-2,1
30000,0,0,0,-2,-2,0
140000,0,0,0,0,0,0
490000,-1,-1,-1,-1,-1,0
160000,0,-1,-1,0,-1,0
180000,0,0,0,0,0,1
260000,0,0,0,0,0,0
80000,0,0,0,0,0,1
360000,-1,-1,-1,0,0,1
20000,-1,-1,-1,-1,-2,0
20000,0,0,0,-2,-2,0
80000,0,0,0,0,0,0
500000,0,-1,0,0,-1,0
160000,0,0,0,0,0,0
20000,0,0,0,0,0,0
330000,-1,-1,-1,-1,-1,0
80000,0,0,2,2,2,1
220000,2,0,0,0,0,0
230000,0,0,2,2,2,0
90000,0,0,0,0,0,0
300000,-1,-1,-2,-1,2,1
30000,0,0,0,0,0,1
80000,2,2,2,2,0,1
60000,0,0,0,-2,-2,0
360000,0,0,0,0,0,0
360000,-1,2,-1,-1,-1,0
30000,0,0,0,2,0,0
190000,0,0,0,2,0,0
130000,0,0,0,0,2,0
110000,0,0,0,0,0,0
350000,-1,-1,-1,-1,-1,0
50000,0,0,0,0,0,0
130000,-1,-1,-1,0,-1,0
50000,-1,2,2,2,0,1
50000,0,0,-1,0,-1,0
380000,0,0,0,0,0,0
260000,0,0,0,0,0,0
140000,-2,-2,-2,-2,-2,0
270000,-1,-1,-1,-1,-1,0
30000,0,0,0,0,0,0
240000,1,-2,-2,-2,-2,0
70000,0,0,0,0,0,1
120000,2,2,2,0,2,1
160000,2,2,0,0,0,1
170000,-1,-1,-1,0,-1,1
380000,0,0,0,0,0,0
160000,1,2,0,0,0,0
30000,2,3,2,2,3,0
260000,-2,-2,-2,-2,-2,0
70000,2,2,2,3,2,1
240000,-1,-1,-1,-1,-1,0
170000,0,-1,-1,-1,-1,0
30000,1,4,3,2,2,0
90000,0,0,0,-1,-2,0
250000,2,0,0,0,0,0
270000,0,0,0,0,0,0
130000,-2,-2,-2,-2,-2,1
360000,-1,2,-1,-1,-1,0
490000,0,0,0,0,0,0
110000,0,0,0,0,0,0
100000,-2,-2,-2,-2,-2,0
200000,-1,-1,-1,-1,-2,0
50000,0,0,0,0,0,0
220000,-1,0,0,-2,-2,0
360000,2,-1,0,0,0,0
20000,-1,-1,-2,-2,-2,0
70000,0,0,0,0,0,0
180000,0,0,0,0,0,0
50000,0,0,0,0,2,0
140000,0,-1,0,0,0,0
220000,-2,-2,-2,-2,-2,0
150000,-1,-1,-1,-1,-2,0
30000,0,-1,0,0,0,0
300000,0,0,0,0,-2,0
420000,-1,2,-1,-1,-1,0
80000,0,0,0,2,0,0
100000,1,-1,2,2,0,0
120000,1,-2,-2,-2,-2,1
230000,0,0,0,0,0,0
200000,-1,-1,-1,0,-1,0
200000,-1,-1,-1,0,-1,0
230000,0,0,0,0,0,0
200000,-1,0,0,-2,-2,0
50000,1,2,2,2,2,1
220000,-1,-1,-1,-1,-1,0
90000,2,2,2,2,0,1
500000,0,0,0,0,0,0
130000,-1,-1,-2,-2,-2,0
210000,0,0,0,0,0,0
200000,-1,-1,0,0,0,0
20000,2,2,2,2,2,1
410000,2,2,2,0,0,1
290000,1,-2,-2,-2,-2,0
270000,0,0,0,0,0,0
90000,0,0,0,0,0,1
30000,0,0,0,0,0,0
360000,-1,-1,-1,-1,-1,0
240000,0,0,0,0,0,0
180000,0,0,0,0,0,0
50000,-2,-2,-2,-2,-2,0
50000,0,0,0,0,0,1
100000,0,0,0,0,0,0
50000,0,0,0,0,0,0
360000,0,0,0,0,0,0
550000,-2,-2,-2,-2,-2,0
260000,2,0,0,2,2,1
500000,-2,-2,-1,2,-2,1
130000,-1,-1,-2,-2,-2,0
30000,0,0,0,0,0,0
160000,1,-2,-2,-2,-2,0
420000,-2,-2,-2,-2,-1,1
50000,2,2,2,2,2,0
30000,1,2,0,0,0,1
50000,0,0,2,0,0,0
160000,1,-1,2,2,-2,1
120000,3,3,2,2,2,0
50000,0,0,0,0,0,0
130000,0,0,0,-2,-2,0
150000,2,0,0,0,0,1
450000,-1,2,-1,-1,-1,1
150000,-1,-1,-1,0,-2,0
90000,0,0,0,-2,-1,0
130000,0,0,0,0,-2,0
130000,0,0,0,0,2,0
390000,-2,-1,0,0,0,0
200000,2,2,4,4,4,1
300000,0,0,0,0,0,0
140000,0,0,0,0,0,0
200000,-1,-1,-1,-1,-1,0
30000,0,0,0,0,0,0
30000,2,2,2,0,-2,0
160000,0,0,0,0,0,0
210000,0,0,0,0,0,0
310000,-2,-2,-2,-2,-2,0
400000,0,0,-2,-2,-2,0
50000,2,2,2,2,0,1
80000,0,0,-1,-1,0,0
340000,-1,-1,-1,-1,-1,0
140000,-2,-1,0,0,0,0
380000,2,0,0,0,0,1
50000,1,2,2,0,2,1
10000,0,0,0,0,0,0
30000,-1,-1,-2,-1,-1,0
360000,-2,-2,-2,-2,-2,1
150000,-1,-1,-1,-1,2,0
50000,0,0,2,2,0,0
120000,0,0,0,0,0,0
250000,-2,-2,-2,-2,-2,0
20000,0,0,0,0,0,1
30000,0,0,2,2,0,1
260000,0,0,0,0,0,0
250000,0,0,0,0,-1,0
260000,-1,-1,-1,-1,-1,0
150000,0,0,0,0,0,0
160000,-1,-1,-1,0,0,0
80000,0,0,0,-2,-2,0
500000,1,-2,-2,-2,-2,0
110000,1,2,2,2,2,0
100000,0,0,0,0,0,0
360000,0,0,0,0,0,0
330000,-2,-1,-1,-2,-2,0
70000,0,0,0,2,0,0
140000,-1,-1,2,0,-1,1
200000,0,0,0,0,0,0
50000,2,0,0,0,0,1
290000,0,0,0,0,0,0
30000,0,0,0,0,-1,0
180000,0,0,0,0,0,0
30000,1,2,2,0,-1,0
180000,0,0,0,0,0,0
240000,-1,-1,-1,-1,-1,0
130000,0,0,0,0,0,0
230000,1,-2,-2,-2,-1,1
500000,0,0,0,-1,-1,1
360000,1,-1,-1,-2,-2,0
50000,2,2,0,0,0,1
200000,-1,-1,-1,0,-1,1
230000,0,0,0,0,0,0
70000,3,3,4,4,6,1
50000,2,2,2,2,2,1
500000,-1,-1,-1,-2,-1,0
140000,0,0,0,0,0,1
140000,-1,-1,-1,0,0,0
130000,0,0,0,2,0,1
160000,0,0,2,0,0,0
50000,1,-1,2,0,0,0
20000,0,0,0,2,0,1
360000,0,0,0,0,0,0
160000,0,0,0,2,0,1
250000,-2,-1,2,2,0,0
130000,-2,-2,-2,-2,-1,1
190000,1,2,2,2,2,1
180000,-1,-1,-1,-1,-1,0
80000,0,0,0,0,0,0
240000,-1,-1,-1,-1,-1,0
50000,0,0,0,0,0,0
160000,-1,2,-1,0,2,0
90000,-2,-2,-2,-2,-2,0
310000,-2,-2,-2,-1,0,0
60000,0,0,0,0,2,0
240000,0,0,0,0,-1,0
50000,0,0,2,2,0,0
150000,-1,-1,-1,-1,-1,0
130000,2,2,2,2,2,0
20000,0,0,2,0,0,0
150000,0,0,0,0,0,0
240000,0,0,0,0,0,0
50000,0,0,0,0,0,0
50000,0,0,0,0,0,0
270000,-1,-1,-1,-1,-2,1
20000,0,0,0,0,0,0
300000,-2,-2,-2,-2,-2,0
390000,0,0,0,-1,0,0
110000,0,0,2,0,0,0
90000,0,0,0,0,0,0
300000,-2,-2,-2,-2,-2,0
450000,2,0,0,0,0,1
20000,0,0,0,2,2,1
500000,1,-1,-1,-1,-1,0
30000,0,0,0,0,0,0
50000,0,0,0,2,0,1
140000,-1,0,0,0,0,0
10000,3,2,2,4,2,1
120000,-2,-2,-2,-2,-1,0
30000,4,3,2,2,0,0
30000,1,2,2,2,0,0
20000,1,2,2,2,2,0
10000,-1,-1,-1,-1,2,0
110000,0,0,0,0,0,1
280000,-1,-1,-1,-1,-1,0
500000,0,0,0,0,0,0
50000,4,5,4,3,0,1
230000,-1,-1,-2,-1,-1,0
50000,-1,-1,-1,-1,-1,0
120000,0,0,0,0,2,0
30000,0,0,0,0,0,0
330000,0,0,0,0,2,0
360000,-1,-1,-1,0,0,0
40000,0,0,0,0,2,0
110000,2,0,0,0,0,1
40000,-2,-2,-2,-2,-2,0
70000,1,2,0,0,0,0
100000,2,0,0,0,0,1
210000,1,-2,-2,-2,-2,0
360000,-1,-1,-1,-1,-1,0
260000,0,0,0,0,0,0
200000,-2,-2,-2,-2,-2,0
160000,-1,-1,-1,0,0,1
420000,0,0,0,0,0,0
140000,1,2,0,0,0,1
180000,0,0,0,0,0,1
150000,2,2,0,0,0,0
30000,0,0,0,0,2,0
500000,0,0,0,0,0,0
240000,0,0,0,0,0,0
30000,0,-1,0,0,2,0
80000,0,0,0,0,0,0
80000,-2,-2,-2,-2,-2,0
310000,1,-1,0,0,0,0
180000,0,0,0,0,0,0
60000,0,0,0,0,0,1
170000,-1,-1,-2,-1,-1,0
180000,0,0,0,0,0,0
180000,0,0,0,0,0,1
350000,-1,-1,-1,0,-1,0
360000,0,0,-1,-1,-1,0
140000,0,0,0,0,-1,1
310000,-1,0,0,0,0,0
30000,0,0,0,0,2,0
200000,-1,-1,-1,-1,2,1
120000,2,2,2,2,2,1
260000,0,0,0,0,0,0
60000,0,0,0,0,0,0
50000,0,0,0,0,0,0
80000,0,0,0,2,0,0
60000,1,2,0,0,0,0
200000,1,2,2,2,4,0
140000,1,-2,-2,-2,-2,0
30000,0,0,0,0,0,1
110000,0,0,2,2,2,0
90000,-1,-1,-1,-1,-1,0
40000,1,-1,-1,-2,-1,0
110000,-1,-1,-1,-1,-1,0
640000,0,0,0,0,0,0
20000,0,0,0,0,-1,0
50000,0,0,0,0,0,0
30000,-1,-1,-2,-1,2,0
140000,0,0,0,0,0,0
70000,1,-1,-1,0,0,0
80000,0,0,0,0,0,1
100000,-2,-2,-2,-2,-2,0
180000,0,0,0,0,-1,0
50000,0,0,0,0,0,0
170000,-1,-1,-2,-2,-1,1
50000,2,2,2,2,2,1
140000,0,0,0,0,0,1
100000,2,2,2,2,2,1
10000,0,0,0,0,0,0
50000,1,-2,-2,-2,-2,0
30000,0,0,0,2,0,1
80000,0,0,0,0,0,0
290000,0,0,0,0,0,0
110000,0,0,0,0,-1,0
30000,1,3,2,2,0,0
70000,0,0,0,0,0,0
300000,0,0,0,0,0,0
30000,0,0,0,0,0,1
200000,-2,-2,-2,-2,-1,0
130000,0,0,0,0,0,1
80000,-2,-2,-2,-2,-2,0
50000,0,0,0,0,0,0
310000,0,0,0,0,0,0
160000,-2,-2,-2,-2,-2,0
240000,0,0,0,0,0,0
100000,0,0,0,0,0,0
200000,0,0,0,0,0,0
50000,0,0,0,0,0,0
320000,0,0,0,0,0,0
60000,0,0,0,0,0,0
60000,0,0,0,0,-1,0
50000,0,0,0,0,-1,1
360000,1,-2,-2,-2,-2,1
60000,0,0,0,0,0,0
210000,0,0,-1,0,-2,0
20000,2,2,2,2,2,1
100000,-1,-1,0,0,-1,0
200000,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,0
70000,0,0,0,0,0,1
170000,0,0,0,0,0,0
80000,0,0,0,0,0,0
400000,-1,-1,-1,0,0,0
140000,0,0,0,0,0,0
60000,0,0,0,0,0,0
360000,0,0,0,0,0,0
240000,0,0,0,0,0,0
80000,1,2,0,0,0,0
270000,0,0,0,0,0,0
30000,2,2,2,2,2,0
480000,-2,-2,-2,-2,-2,1
160000,-1,-1,-1,-1,-1,0
180000,2,0,0,0,2,1
300000,1,-2,-2,-2,-2,1
200000,0,0,0,0,0,0
50000,0,0,0,0,0,0
320000,-1,-1,-1,-1,0,0
30000,2,0,0,0,0,1
500000,-2,-2,-2,-2,-2,0
360000,0,-1,-1,-2,2,0
50000,0,0,2,0,0,1
80000,0,0,0,0,2,0
10000,0,0,0,0,0,0
280000,0,0,0,0,0,0
300000,-1,-1,-1,-1,-1,0
280000,0,0,0,0,0,0
170000,0,0,0,0,0,0
260000,0,0,0,0,0,0
360000,1,-1,-1,-1,-1,0
360000,-1,0,0,0,-1,0
200000,0,0,0,0,0,0
50000,0,0,0,0,0,0
130000,1,-1,2,-1,-1,0
20000,0,0,2,0,0,1
50000,0,0,2,-1,0,1
190000,-1,-1,-1,-1,-1,0
140000,-1,-1,0,0,0,0
70000,0,0,0,0,0,0
150000,0,0,-2,-2,-2,0
140000,0,0,0,0,0,0
50000,2,0,0,0,0,1
350000,-1,-1,-1,-1,-1,0
80000,3,2,0,0,0,1
400000,1,-2,-2,-1,0,0
170000,0,0,0,0,0,0
20000,1,2,0,0,0,0
450000,-1,-1,2,0,0,0
200000,1,-2,-2,-1,-1,0
200000,-1,-1,-1,-1,-1,0
100000,1,-2,-2,-2,-2,1
60000,-1,0,0,0,0,0
230000,0,0,0,0,0,0
230000,0,0,0,0,0,0
60000,-1,0,-1,0,0,0
160000,1,-2,-2,-1,-2,0
310000,-1,-1,-2,-1,0,1
430000,-1,-1,-1,-1,-1,0
240000,1,-2,-2,-1,0,0
60000,0,0,0,0,0,0
30000,0,0,0,0,-2,0
180000,-1,-1,-1,-1,-1,1
20000,1,2,3,2,2,0
30000,2,2,0,0,0,1
320000,-2,-2,-2,-2,-2,0
500000,-1,-1,0,0,-1,1
170000,-2,-2,-2,-2,-2,0
20000,0,0,0,0,0,0
360000,0,0,0,0,-1,0
90000,0,0,0,0,2,0
100000,-1,-1,-1,0,-1,0
100000,1,-2,-2,-2,-2,0
170000,-2,-2,-2,-2,-2,0
100000,2,0,0,0,2,0
20000,-1,-1,2,-1,-1,0
220000,-1,-1,-1,-1,-1,0
470000,-2,-2,-2,-2,-2,0
100000,0,-1,-1,-1,-1,0
10000,-1,-1,0,-1,-1,0
230000,-1,-1,-1,-1,-1,0
50000,2,2,2,2,2,0
50000,0,0,0,0,0,1
120000,0,0,0,0,0,0
160000,-1,-1,-1,-1,-1,1
120000,-1,-1,-1,-1,-1,0
30000,0,0,0,0,0,0
180000,-2,-2,-2,-2,-2,0
30000,0,0,0,0,0,0
200000,-1,-1,-1,-1,-2,0
10000,0,0,0,0,0,0
230000,0,0,0,0,0,0
200000,0,0,0,0,0,0
110000,0,0,0,0,0,1
50000,0,0,0,0,0,0
50000,0,0,0,0,0,0
220000,-2,-2,-2,-2,-2,0
500000,-1,-1,2,-1,0,0
140000,0,0,0,0,0,0
50000,2,0,0,0,0,0
50000,0,0,0,0,0,0
150000,0,0,0,0,0,0
150000,1,2,2,2,2,0
240000,0,0,0,0,0,0
180000,2,2,7,7,7,0
240000,-1,-1,-1,-1,-1,0
150000,0,0,0,0,2,0
260000,-1,-1,-2,-1,-1,0
160000,-1,-1,-1,-1,-1,0
290000,0,0,0,0,0,0
240000,0,0,0,0,0,0
50000,1,2,0,0,0,0
170000,-1,-1,-1,-1,0,0
130000,0,0,0,0,0,1
80000,1,-2,-2,-1,0,0
30000,0,0,0,0,-2,0
100000,0,0,0,0,0,0
10000,2,0,0,0,0,0
320000,-2,-2,-2,-2,-2,0
50000,0,0,0,-2,-2,0
80000,1,2,2,-2,-2,1
70000,0,0,0,0,0,1
700000,0,0,0,0,0,0
360000,-1,-1,-1,-1,-1,0
380000,0,0,0,0,0,0
50000,0,0,0,0,0,0
20000,1,2,0,0,-2,1
350000,0,0,0,0,0,1
80000,1,-2,-1,0,-1,1
150000,2,2,2,0,0,1
300000,0,0,0,0,0,0
400000,0,0,0,0,0,0
250000,0,0,0,0,0,0
50000,0,0,0,0,-1,1
230000,-1,-1,-1,-1,-1,0
100000,0,0,0,0,0,0
380000,-1,2,-1,-1,-1,0
260000,0,0,0,0,0,0
470000,0,0,0,0,0,0
80000,-1,0,0,0,0,0
140000,0,0,0,0,0,1
140000,2,2,2,2,2,1
50000,2,2,2,2,0,1
180000,0,0,0,0,0,1
30000,4,3,2,2,2,1
30000,2,0,0,0,3,1
50000,0,0,0,0,0,1
250000,1,2,0,0,0,0
310000,0,-1,0,-1,-1,0
360000,1,-2,-1,-1,-1,0
50000,0,0,0,0,-1,0
480000,0,0,-1,0,-1,0
50000,-1,-1,-1,-1,-1,0
160000,1,-2,-2,-2,-1,0
140000,0,0,0,0,0,0
310000,-1,-1,-1,-1,-1,0
30000,-1,-1,-1,-1,-1,0
40000,1,2,0,0,0,0
80000,0,0,0,0,0,0
30000,0,0,0,0,0,0
200000,-2,-2,-2,-2,-2,0
270000,2,0,0,0,0,0
180000,0,0,0,0,0,0
180000,-1,-1,-1,-1,-1,0
